D03099	Operativno liječenje ekstrofije bešike - resekcija bešike plus ureterokolostomija ili ileal conduit	6252
D03100	Nefrektomija radikalna	6253
D03101	Totalna cistektomija sa ileal konduitom	6254
D03104	Litoklast kamena u ureteru	6255
D03105	TRUS biopsija prostate	6256
D03106	Ekstrakcija kalkulusa iz uretre	6257
D03107	Vazotomija unilateralna	6258
D03108	Vazotomija bilateralna	6259
D03109	Vazotomija parcijalna ili komplikovana	6260
D03110	Operacija fimoze	2152
D03111	Plastika skrotuma	6261
D03112	Biopsija prostate incizijom kroz perineum	6262
D03113	Endoskopska ligatura v. spermatike jednostrana	6263
D03115	Induratio penis plastica operativa	6264
D03116	Vena saphena-corpus cavernosum shant	6265
D03117	Tunelizacija uretre po Marionu plus cistostomija	6266
D03118	Renalna simpatektomija (nefroliza nezavisna)	6267
D03119	Dekapsulacija bubrega unilateralna	6268
D03120	Rekonstrukcija uretre kod žene, cjelokupno liječenje	6269
D03121	Ureterotomija sa eksploracijom i drenažom (lumbalna)	6270
D03122	Ureterotomija sa eksploracijom i drenažom (pelvična)	6271
D03123	Ureteroenterostomija bilat.	6272
D03124	Simfiziotomija potkovičastog bubrega	6273
D03125	Dekapsulacija bubrega bilateralna	6274
D03126	Antirefluks operacije (unilateralne)	6275
D03127	Laparoskopija - operacija na ureteru	6276
D03128	Laparoskopija - pijeloureteroplastika	6277
D03129	Ureterointestinoplastika	6278
D03130	Operacija na urođenim anomaličnim bubrezima	6279
D03131	Korektivni zahvati na krvnim sudovima bubrega	6280
D03132	Antirefluks operacije (bilateralne)	6281
D03133	Operacija feohromocitoma	6282
D03134	Laparoskopija - simplex nefrektomija	6283
D03135	Adrenalektomija obostrana	6284
D03136	Amputacija penisa radikalna sa disekcijom pelvisa	6285
D03137	Operativno liječenje uretrorektalnih fistula-kongenitalnih, cjelokupno liječenje	6286
D03138	Zamjena uretera ileumom	6287
D03139	Laparoskopija - radikalna nefrektomija	6288
D03140	Cistektomija tot. sa zamjenjivanjem bešike intestinalnim kalemom	6289
D03142	Korekcije inkontinencije kod muškaraca	6290
D03143	Subkapsularna orhiektomija	6291
D03144	Operacija funkocele	6292
D03145	Transvezikalna i retropubična prostatektomija i resekcija vrata mokraćnog mjehura	6293
D03146	Kolpocistouretropeksija (Tanagho ili Burch)	6294
D03147	Zbrinjavanje povrede penisa	6295
D03148	Operacija na epididimu-epididimo duktalna anastomoza	6296
D03149	Evakuacija i drenaža perinefritičkog ili renalnog abscesa perkutanim putem	6297
D03150	Laparoskopija - parcijalna nefrektomija	6298
D03151	Laparoskopija - operacije ciste bubrega	6299
D03201	Totalna cistektomija sa ureterokutaneostomijom	6300
D03202	Totalna cistektomija sa ortotopskom bešikom	6301
D03203	Augmentacija mokraćne bešike	6302
D03204	Plastika prednje uretre zbog stenoze	6303
D03205	Plastika zadnje uretre zbog stenoze	6304
D03206	Plasiranje peninih proteza	3502
D03207	Donor nefrektomija	6305
D03208	Transplantacija bubrega kod recipijenta	6306
D03209	Laparoskopija - adrenalektomija	6307
D03210	Laparoskopija - limfadenektomija - pelvična	6308
D03211	Laparoskopija - cistektomija totalis	6309
D03212	Laparoskopija - cistoprostatektomija totalis	6310
D03213	Laparoskopija - prostatektomija radikalna	6311
D04002	Etmoidektomija spoljna jednostrana	6312
D04003	Rekonstrukcija nosa, kolumele, kavuma nosa lokalnim režnjem, slobodnim transplantatom ili kombinovanim hrskavičavokožnom transplantatom	6313
D04004	Septorinoplastika	6314
D04005	Ablacija polipa nosa sa etmoidektomijom unilateralna	6315
D04006	Ablacija velikih cista vrata	6316
D04007	Korektivna hirurgija uha bilateralna	6317
D04008	Plastika septuma nosa - Cottle	6318
D04009	Korektivna rinoplastika sa osteotomijom	6319
D04010	Ekscizija nazalnog malignog tumora	6320
D04011	Radikalna operacija malignih tumora usne sa resekcijom mekih tkiva	6321
D04012	Radikalna resekcija zbog malignih tumora usne školjke	6322
D04013	Maligni tumor uške, obična resekcija	6323
D04014	Ekstirpacija osteoma ili egzostoza spoljnjeg ušnog kanala	6324
D04015	Antrotomija odojčeta obostrano ili jednostrano	6325
D04016	Mastoidektomija	6326
D04017	Tonzilektomija	4666
D04018	Ekscizija nazalnog benignog tumora	6327
D04019	Submukozna resekcija nosnog septuma parcijalna ili proširena	6328
D04020	Etmoidektomija spoljna obostrana	6329
D04021	Endonazalna operacija maksilarnih sinusa, jednostrana	6330
D04022	Endonazalna operacija maksilarnih sinusa, obostrana	6331
D04023	Radikalna operacija čeonog sinusa (Riedel), jednostrano	6332
D04024	Revizija frontalnog sinusa, elevacija frakture i sl., unilateralno ili bilateralno	6333
D04025	Korektivna hirurgija uha unilateralna	
D04028	Obrada većih rana sa defektom kože koje zahtjevaju zatvaranje metodom plastične hirurgije slobodnim transplantatom tipa Thiersch, Blair i Wolf	6335
D04029	Operacija medijalnih cista i fistula vrata - Sistrunkova procedura	6336
D04030	Ekscizija malignih tumora jezika i primarna plastika	6337
D04031	Operacija lateralnih cista i fistula vrata	6338
D04032	Uzimanje i modeliranje hrskavičavog transplantata pri rekonstrukciji ušne školjke po Convers-u	6339
D04033	Miringoplastika	6340
D04034	Radikalna trepanacija i retrepanacija srednjeg uva	6341
D04035	Radikalna disekcija vrata, jednostrana	6342
D04036	Rekonstrukcija uha totalna, nezavisna od metode	6343
D04037	Dekompresija ličnog živca sa mastoidektomijom, trepanacijom i retrepanacijom	6344
D04038	Stapedovestibularne operacije (stapedoplastike, fenestracija, mobilizacije, adhezioliza)	6345
D04039	Timpanoplastika razni tipovi sa atikotomijom, atikantrotomijom, radikalnom trepanacijom ili mastoidektomijom	6346
D04040	Ugradnja kohlearnog implantanta	6347
D04041	Odstranjivanje aeracionih cjevčica jednostrano	6348
D04042	Odstranjivanje aeracionih cjevčica obostrano	6349
D04043	Ablacija nazalnog polipa, obostrana	6350
D04044	Adenotomija	6351
D04045	Repozicija bubne opne	6352
D04046	Ablacija polipa spoljašnjeg/srednjeg uha	6353
D04047	Tonzilektomija sa adenotomijom	6354
D04048	Sutura ušne školjke	6355
D04049	Operacija benignih tumora usana i jezika	6356
D04050	Rekonstrukcija ušne školjke nakon povrede	6357
D04051	Ablacija malignih tumora MAE	6358
D04052	Endonazalna etmoidektomija s ablacijom polipa iz nosa, obostrana	6359
D04053	Operacija maksilarnih sinusa (Caldwell-Luc), jednostrano	6360
D04054	Rekonstrukcija spoljnjeg slušnog kanala	6361
D04055	Operacija maksilarnih sinusa (Caldwell-Luc), obostrano	6362
D04056	Paracenteza bubne opne sa postavljanjem cjevčice za aeraciju i drenažu srednjeg uha - jednostrano	6363
D04057	Paracenteza bubne opne sa postavljanjem cjevčice za aeraciju i drenažu srednjeg uha - obostrano	6364
D04058	Ekstirpacija kongenitalne fistule nosa	6365
D04059	Modifikovana radikalna trepanacija temporalne kosti	6366
D04060	Radikalna trepanacija temporalne kosti	6367
D04061	Operacija atrofičnog rinitisa, jednostrana	6368
D04062	Operacija atrofičnog rinitisa, obostrana	6369
D04063	Osteoplastična operacija frontalnog sinusa, jednostrano	6370
D04064	Osteoplastična operacija frontalnog sinusa, obostrano	6371
D04065	Drenaža frontalnog sinusa po Rutenburg-u	6372
D04066	Funkcionalna endoskopska hirurgija sinusa (FES)	6373
D04067	Ekstirpacija kongenitalne fistule uha	6374
D04068	Miringoplastika, transmeatalni pristup	6375
D04069	Miringoplastika sa rekonstrukcijom lanca slušnih koščica	6376
D04070	Radikalna disekcija vrata obostrana	6377
D04071	Ablacija nazalnog polipa, jednostrana	6378
D04072	Hirurško zatvaranje otvora u nosnoj pregradi	6379
D04073	Zatvaranje fistule okruglog/ovalnog otvora unutrašnjeg uha	6380
D04074	Deepitelizacija ivice perforirane bubne opne	6381
D04075	Eksploracija srednjeg uha	6382
D04076	Plastika hoanalne membranozne atrezije, jednostrano	6383
D04077	Plastika hoanalne membranozne atrezije, obostrano	6384
D04078	Plastika hoanalne koštane atrezije, jednostrano	6385
D04079	Plastika hoanalne koštane atrezije, obostrano	6386
D04080	Operacija sinusa (De Lima), jednostrano	6387
D04081	Operacija sinusa (De Lima), obostrano	6388
D04082	Uklanjanje ciste valekule	6389
D04083	Laringotomija ili laringofisura	6390
D04101	Operacija glomus tumora	
D04102	Resekcija temporalne kosti	
D04103	Implantacija elektromagnetnog slušnog aparata	
D04104	Dekompresija endolimfatičnog sakusa	
D04105	Labirintektomija parcijalna ili totalna krioterapijom, elektrokoagulacijom ili ultrazvukom	
D04106	Resekcija vestibularnog i/ili kohlearnog nerva	
D04107	Translabirintarna ekstirpacija akustikus neurinoma	
D04108	Dekompresija nervusa facijalisa	
D04109	Neuroplastika n. facijalisa	
D04110	Neurektomija n. vidiani transmaksilarno jednostrano	
D04111	Neurektomija n. vidiani transmaksilarno obostrano	
D04112	Transseptalna operacija sfenoidalnog sinusa, jednostrana	
D04113	Transseptalna operacija sfenoidalnog sinusa, obostrana	
D04114	Transseptalna operacija hipofize	
D04115	Resekcija maksile	
D04116	Odstranjivanje većih benignih tumora orofarinksa	
D04117	Ekstirpacija juvenilnog fibroma ili malignog tumora epifarinksa	
D04118	Resekcija jezika kod malignog tumora	
D04119	Transmandibulama resekcija jezika sa disekcijom vrata	
D04120	Ekstralaringealna hondropeksija	
D04121	Laterofiksacija glasnice i aritenoidektomija u LMS tehnici	
D04122	Laringotomija sa hordektomijom	
D04123	Laringektomija parcijalna	
D04124	Totalna laringektomija	
D04125	Traheoezofagealna fistulizacija	
D04126	Laserska resekcija benignih lezija i stenoza larinksa i hipofarinksa	
D04127	Laserska resekcija malignih tumora larinksa i hipofarinksa	
D04128	Faringoplastika sec Anareus, Roseli, Rosenthd, Wordill, Gonway, Hynes i dr.	
D04129	Disekcija vrata selektivna, jednostrana	
D04130	Disekcija vrata selektivna, obostrana	
D04131	Modifikovana radikalna disekcija vrata jednostrana	
D04132	Modifikovana radikalna disekcija vrata obostrana	
D04133	Proširena radikalna disekcija vrata jednostrana	
D04134	Proširena radikalna disekcija vrata obostrana	
D06001	Operacija pterigijuma	3661
D06002	Hirurški tretman ksantelazme, moluske ili veruke, jednostrano	6540
D06003	Hirurški tretman ksantelazme, moluske ili veruke, obostrano	6541
D06004	Ekstirpacija sa kalemom vežnjače	3662
D06005	Ekstrakcija sočiva - kataralna	6542
D06006	Fistulizirajuća operacija glaukoma	6543
D06007	Intrakapsulama ekstrakcija sočiva	6544
D06008	Kapsulektomija - aspiracija sočivnih masa (operacija "meke mrene")	6545
D06009	Ekstrakapsulama katarakte sa prednjom vitrektomijom	6546
D06010	Operacija tumora na očnom kapku	6547
D06011	Ekscizija tumora na očnom kapku sa kožnim režnjem	6548
D06012	Operacija tumora vežnjače	6549
D06013	Tarzorafija	4734
D06014	Operacija ptoze (podizanje spuštenog kapka)	4273
D06015	Operacija priraslica u konjunktivalnoj vrećici	6550
D06016	Rekonstrukcija konjunktivalne vrećice kožnim transplantatom	6551
D06017	Zatvaranje konjuktivom ledirane rožnjače (Kunth plastika konjuktive)	6552
D06018	Krioaplikacija, dijatermija, tetovaža	6553
D06019	Konjuktivo-plastika uzimanja i ugrađivanje transplantata	6554
D06020	Ekstirpacija suzne kese i suzne žlijezde	6555
D06021	Operacija perforativne povrede oka bez povrede unutrašnjih struktura	6556
D06022	Druge operacije irisa, cilijarnog tijela i prednje komore	6557
D06023	Indoplastika, iridektomija, iridotomija, sfinkterotomija	6558
D06024	Evisceracija bulbusa oka (evakuacija očnog sadržaja)	6559
D06025	Punkcija prednje očne komore - ispiranje	6560
D06026	Operacija ektropiona	2283
D06027	Operacija entropiona	2284
D06028	Operacija kod povrede očnih kapaka	6561
D06029	Operacije deformiteta očnih kapaka	6562
D06101	Operacija orbite kod upale ili krvarenja	6563
D06102	Orbitotomija (dekompresija orbite)	6564
D06103	Odstranjivanje orbitalnog uloška	6565
D06104	Ulaganje orbitalnog uloška	6566
D06105	Ekscizija i rekonstrukcija orbitalnog sadržaja	6567
D06106	Odstranjivanje nepenetrirajućih stranih tijela	6568
D06107	Reparacija orbite	6569
D06108	Odstranjivanje intraorbitalnog tumora	6570
D06109	Ekstrakcija katarakte sa ugradnjivanjem intrakulamog sočiva	3642
D06110	Ekscizija destruirajuće lezije rožnjače	6571
D06111	Druge operacije rožnjače, ugradnja keratoproteze	6572
D06112	Transplantacija rožnjače - keratoplastika	6573
D06113	Operativno odstranjivanje stranog tijela iz zadnjeg segmenta oka sa prevencijom ablacije	6574
D06114	Ekstrakcija stranog tijela nemagnetne prirode iz prednjeg segmenta oka	6575
D06115	Ekstrakcija stranog tijela magnetne prirode iz zadnjeg segmenta oka	6576
D06116	Trepanotrabekulektomija, goniotomija, goniopunktura i druge operacije protiv glaukoma	6577
D06117	Antiglaukomatozne operacije sa ugradnjivanjem implantanta	6578
D06118	Operacije mrežnjače i sudovnjače (ablacija sa punkcijom, kauterizacija)	6579
D06119	Ciklodijatermija ili krioaplikacija ili sklerotomija posterior (u cilju smanjenja očnog pritiska)	6580
D06120	Operacija glaukoma sa kataraktom	6581
D06121	Operacija stafiloma sklere	6582
D06122	Skleralni bukling sa implantatom	4302
D06123	Drugi skleralni bukling	6583
D06124	Odstranjenje vještačkog intrakulamog sočiva	6584
D06125	Druge reparacije mrežnjače	6585
D06126	Rekonstrukcija lezija mrežnjače i horoideje	6586
D06127	Operacije ablacije mrežnjače sa vitrektomijom i tamponadom silikonskim uljem	6587
D06128	Operacije katarakte pomoću ultrazvuka - fakoemulzifikacija sa ugradnjom intraokulamog sočiva	6588
D06129	Sekundarna implantacija intrakulamog sočiva	
D06130	Operacija na kosim mišićima bulbusa kod strabizma	3665
D06131	Miopeksija (Faden operacija) kod strabizma	6589
D06132	Retropozicije ili miektomije kod strabizma	6590
D06133	Dakriocistorinostomija	6591
D06134	Dakriocistorinostomija sa reparacijom suznih kanala silikonskom cjevčicom	6592
D06135	Operacije perforativne povrede oka sa lezijom unutrašnjih struktura	6593
D06136	Reparacija kanalikula i punktuma lakrimale	6594
D06137	Enukleacija bulbusa sa vezivanjem mišića	6595
D06138	Operativno liječenje paralitične razrokosti (Jensenova operacija)	6596
D06139	Konjuktivo-rinostomija i kanto-cistostomija	6597
D06140	Vitrektomija - operacije staklastog tijela	
D06141	Enukleacija bulbusa sa implantacijom magnetne proteze	6598
D06142	"Indocyanino green" angiografija	6599
D06143	Operacija kongenitalne katarakte sa implantacijom intrakulamog sočiva	6600
D06144	Egzenteracija orbite	6601
D06145	Laser dioda 810 nm	6602
D07001	Ultra B2	5950
D07002	Sekundarna implantacija IOL	3647
D07003	Keratoplastika	5951
D07004	INTACS - intraokularni prsten	5952
D07005	Vađenje plombe sa plastikom konjuktive	5953
D07006	Evakuacija silikonskog ulja	3658
D07007	Zamjena silikonskog ulja	3657
D07008	Operacija ablacije mrežnjače	3659
D07009	Vitrektomija	3654
D07011	Vitrektomija sa kataraktom	4301
D05001	Artroplastika acetabuluma i proksimalnog dijela femura (cijeli kuk)	6392
D05002	Fraktura femura - zatvorena ili otvorena (složena) repozicija sa ili bez unutrašnje fiksacije	6393
D05003	Amputacija noge kroz femur, bilo koje visine	6394
D05004	Fraktura dijafize humerusa - zatvorena ili otvorena (složena), otvorena repozicija sa ili bez unutrašnje ili spoljašnje fiksacije	6395
D05005	Fraktura dijafize ulne - zatvorena ili otvorena (složena), otvorena repozicija sa ili bez unutrašnje ili spoljašnje fiksacije kosti	6396
D05006	Artrotomiia (kapsulotomija) koljena sa eksploracijom, drenazom i odstranjivanjem stranog tijela	6397
D05007	Fraktura tibije - zatvorena ili otvorena (složena) repozicija, sa ili bez unutrašnje fiksacije	6398
D05008	Artrotomija (kapsulotomija) kojena sa eksploracijom, drenažom i odstranjivanjem stranog tijela	
D05009	Fraktura patele - otvorena (složena) repozicija sa reparacijom i/ili ekscizijom	6399
D05010	Sutura rupturirane Ahilove tetive	6400
D05011	Dekompresija živca šake u karpalnom kanalu	6401
D05012	Fasciotomija kod Dupuytren-ove kontrakture, totalna	6402
D05013	Amputacija ruke giljotinska	6403
D05014	Fraktura dijafize radiusa i ulne - otvorena (složena) sa prostim zatvaranjem mekog tkiva, manipulativna repozicija sa unutrašnjom ili spoljašnjom fiksacijom	6404
D05016	Amputacija podlaktice kroz radius i ulnu	6405
D05017	Tenotomija fleksora, otvorena, više od jedne tenotomije, kroz istu inciziju	6406
D05018	Tenotomija fleksora, otvorena, više prstiju	6407
D05019	Fraktura metakarpusa - zatvorena ili otvorena (komplikovana) repozicija sa ili bez unutrašnje ili spoljašnje fiksacije Kišnerovim iglama ili pločom sa šarafima	6408
D05020	Amputacija šake kroz metakarpalni zglob	6409
D05021	Amputacija metakarpusa sa prstom ili palcem, jedna	6410
D05022	Amputacija prsta šake, bilo kojeg zgloba ili falange, jedne	6411
D05023	Dezartikulacija kuka	6412
D05024	Ekscizija prepatelarne burze	6413
D05025	Parcijalna ekscizija kosti (kiretaža, sekvestracija, dijafizektomija) kod osteomijelita femura, proksimalnog dijela tibije i/ili fibule	6414
D05026	Reparacija kolateralnog ili ligamentarnog krucijata	6415
D05029	Osteotomija tibije	6416
D05030	Fraktura dijafize tibije - zatvorena ili otvorena (složena) repozicija sa unutrašnjom ili spoljašnjom fiksacijom	6417
D05031	Amputacija noge kroz tibiju i fibulu	6418
D05032	Fasciotomija, plantarna i/ili prsta subkutana	6418
D05033	Tenoliza fleksora stopala, više (kroz isti rez)	6419
D05034	Tenoliza ekstenzora stopala, više (kroz isti rez)	6420
D05035	Tenoliza extenzora stopala,vise (kroz isti rez)	6421
D05036	Amputacija stopala kroz tarzus (Schopart tip)	6422
D05037	Amputacija stopala - transmetatarzalna	6423
D05038	Osteotomija druge falange, bilo koji prst	6424
D05039	Amputacija prsta kroz interfalangealni zglob	6425
D05045	Ekscizija lezije tetive omotača ili kapsule (npr. cista ili ganglion) potkoljenice i stopala	6426
